,Team,TeamID,Opponent,OpponentID,TeamScore,TeamWKLoss,TeamOversPlayed,OpponentScore,OpponentWKLoss,OpponentOversPlayed,IsFirstInning,BattingOrder,HasBatted,PlayerID,PlayerName,Status,RunsScored,BallsPlayed,FoursHit,SixesHit,StrikeRate,Position,FullPosition,PlayingOrder,Minutes,DerivedPosition,GuessPosition,Over,Maiden,RunsGiven,WKTaken,Econ,Wides,NoBall,DotBalls,FoursGiven,SixesGiven,Winner,MOM,GameType,Season,Date,MatchStatus,Venue,Format,League,Catch,Bowled,CaughtBowled,Lbw,Stumped,DirectRunout,IndirectRunout,GameID
8,CYM,4990,HAL,5257,161,8,10,111,4,7,1,1,1,15395,Minhas Khan,b Rauf Zaman-I,29,18,5,0,161.11,null,4,1,null,null,null,,,,,,,,,,,CYM,0,POFF,2021,2021-11-20,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211120CYMHAL_1
2,CYM,4990,HAL,5257,161,8,10,111,4,7,1,2,1,15376,Zeeshan Sarwar,c I Riaz b Qasim Anwar,7,5,1,0,140,null,3,2,null,null,null,,,,,,,,,,,CYM,0,POFF,2021,2021-11-20,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211120CYMHAL_1
5,CYM,4990,HAL,5257,161,8,10,111,4,7,1,3,1,15383,Mehran Khan,c Muhammad Ikram b Qasim Anwar,52,13,5,5,400,null,4,3,null,null,null,,,,,,,,,,,CYM,1,POFF,2021,2021-11-20,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211120CYMHAL_1
1,CYM,4990,HAL,5257,161,8,10,111,4,7,1,4,1,15340,Roshan Siriwardana,c Syed Tanveer b Rauf Zaman-I,9,4,2,0,225,null,2,4,null,null,null,2.0,0.0,33.0,0.0,16.5,3.0,0.0,0.0,0.0,0.0,CYM,0,POFF,2021,2021-11-20,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211120CYMHAL_1
10,CYM,4990,HAL,5257,161,8,10,111,4,7,1,5,1,17331,Chamal Sadun,lbw b Rauf Zaman-I,4,2,1,0,200,null,2,5,null,null,null,,,,,,,,,,,CYM,0,POFF,2021,2021-11-20,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211120CYMHAL_1
6,CYM,4990,HAL,5257,161,8,10,111,4,7,1,6,1,15389,Gursewak Singh,c (sub Zeshan Khan-I) b Shoaib Ahmad,28,11,1,3,254.55,null,2,6,null,null,null,1.0,0.0,10.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,CYM,0,POFF,2021,2021-11-20,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211120CYMHAL_1
9,CYM,4990,HAL,5257,161,8,10,111,4,7,1,7,1,17329,Nalin Pathirana,c Yasir Khan b Syed Tanveer,0,1,0,0,0,null,3,7,null,null,null,,,,,,,,,,,CYM,0,POFF,2021,2021-11-20,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211120CYMHAL_1
7,CYM,4990,HAL,5257,161,8,10,111,4,7,1,8,1,15390,Lakhwinder Singh,Not out,7,5,1,0,140,null,6,8,null,null,null,1.0,0.0,19.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,CYM,0,POFF,2021,2021-11-20,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211120CYMHAL_1
4,CYM,4990,HAL,5257,161,8,10,111,4,7,1,9,1,15382,Muhammad Hussain,c Qasim Anwar b Shoaib Ahmad,0,1,0,0,0,null,3,9,null,null,null,,,,,,,,,,,CYM,0,POFF,2021,2021-11-20,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211120CYMHAL_1
3,CYM,4990,HAL,5257,161,8,10,111,4,7,1,10,1,15381,Waqar Ali,Not out,6,1,0,1,600,null,6,10,null,null,null,1.0,0.0,16.0,0.0,16.0,2.0,0.0,0.0,0.0,0.0,CYM,0,POFF,2021,2021-11-20,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211120CYMHAL_1
11,CYM,4990,HAL,5257,161,8,10,111,4,7,1,11,0,17332,Murtaza Yamin,null,null,null,null,null,null,null,null,11,null,null,null,2.0,0.0,33.0,1.0,16.5,1.0,0.0,0.0,0.0,0.0,CYM,0,POFF,2021,2021-11-20,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211120CYMHAL_1
14,HAL,5257,CYM,4990,111,4,7,161,8,10,0,1,1,17375,Irfan Riaz,c Murtaza Yamin b Gursewak Singh,20,9,0,3,222.22,null,2,1,null,null,null,,,,,,,,,,,CYM,0,POFF,2021,2021-11-20,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211120CYMHAL_1
0,HAL,5257,CYM,4990,111,4,7,161,8,10,0,2,1,15189,Yasir Khan,c Minhas Khan b Murtaza Yamin,19,9,1,2,211.11,null,3,2,null,null,null,,,,,,,,,,,CYM,0,POFF,2021,2021-11-20,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211120CYMHAL_1
21,HAL,5257,CYM,4990,111,4,7,161,8,10,0,3,1,17451,Syed Tanveer,c Zeeshan Sarwar b Lakhwinder Singh,19,5,0,3,380,null,2,3,null,null,null,2.0,0.0,22.0,1.0,11.0,2.0,0.0,0.0,0.0,0.0,CYM,0,POFF,2021,2021-11-20,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211120CYMHAL_1
20,HAL,5257,CYM,4990,111,4,7,161,8,10,0,4,1,17450,Muhammad Ikram,Not out,20,10,1,2,200,null,3,4,null,null,null,,,,,,,,,,,CYM,0,POFF,2021,2021-11-20,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211120CYMHAL_1
19,HAL,5257,CYM,4990,111,4,7,161,8,10,0,5,1,17393,Raza Ihsan,b Gursewak Singh,4,2,1,0,200,null,6,5,null,null,null,2.0,0.0,27.0,0.0,13.5,2.0,1.0,0.0,0.0,0.0,CYM,0,POFF,2021,2021-11-20,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211120CYMHAL_1
18,HAL,5257,CYM,4990,111,4,7,161,8,10,0,6,1,17387,Shoaib Ahmad,Not out,23,7,1,3,328.57,null,6,6,null,null,null,2.0,0.0,44.0,2.0,22.0,2.0,0.0,0.0,0.0,0.0,CYM,0,POFF,2021,2021-11-20,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211120CYMHAL_1
16,HAL,5257,CYM,4990,111,4,7,161,8,10,0,7,0,17380,Jeevan Lasmal,null,null,null,null,null,null,null,null,7,null,null,null,,,,,,,,,,,CYM,0,POFF,2021,2021-11-20,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211120CYMHAL_1
13,HAL,5257,CYM,4990,111,4,7,161,8,10,0,8,0,17373,Qasim Ali,null,null,null,null,null,null,null,null,8,null,null,null,,,,,,,,,,,CYM,0,POFF,2021,2021-11-20,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211120CYMHAL_1
15,HAL,5257,CYM,4990,111,4,7,161,8,10,0,9,0,17377,Yasir Mehmood,null,null,null,null,null,null,null,null,9,null,null,null,,,,,,,,,,,CYM,0,POFF,2021,2021-11-20,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211120CYMHAL_1
17,HAL,5257,CYM,4990,111,4,7,161,8,10,0,10,0,17386,Qasim Anwar,null,null,null,null,null,null,null,null,10,null,null,null,2.0,0.0,34.0,2.0,17.0,1.0,0.0,0.0,0.0,0.0,CYM,0,POFF,2021,2021-11-20,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211120CYMHAL_1
12,HAL,5257,CYM,4990,111,4,7,161,8,10,0,11,0,17371,Rauf Zaman-I,null,null,null,null,null,null,null,null,11,null,null,null,2.0,0.0,29.0,3.0,14.5,1.0,0.0,0.0,0.0,0.0,CYM,0,POFF,2021,2021-11-20,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211120CYMHAL_1
,Team,TeamID,Opponent,OpponentID,TeamScore,TeamWKLoss,TeamOversPlayed,OpponentScore,OpponentWKLoss,OpponentOversPlayed,IsFirstInning,BattingOrder,HasBatted,PlayerID,PlayerName,Status,RunsScored,BallsPlayed,FoursHit,SixesHit,StrikeRate,Position,FullPosition,PlayingOrder,Minutes,DerivedPosition,GuessPosition,Over,Maiden,RunsGiven,WKTaken,Econ,Wides,NoBall,DotBalls,FoursGiven,SixesGiven,Winner,MOM,GameType,Season,Date,MatchStatus,Venue,Format,League,Catch,Bowled,CaughtBowled,Lbw,Stumped,DirectRunout,IndirectRunout,GameID
0,HAL,5257,LIZ,5252,142,2,10,125,8,10,1,1,1,15189,Yasir Khan,c Muhammad Farooq b Babar Khan-jnr,50,23,1,6,217.39,null,3,1,null,null,null,,,,,,,,,,,HAL,0,DRR,2021,2021-11-20,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211120HALLIZ_1
17,HAL,5257,LIZ,5252,142,2,10,125,8,10,1,2,1,17450,Muhammad Ikram,lbw b Jawad Ali Shah,0,1,0,0,0,null,3,2,null,null,null,,,,,,,,,,,HAL,0,DRR,2021,2021-11-20,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211120HALLIZ_1
12,HAL,5257,LIZ,5252,142,2,10,125,8,10,1,3,1,17375,Irfan Riaz,Not out,53,25,4,4,212,null,2,3,null,null,null,,,,,,,,,,,HAL,0,DRR,2021,2021-11-20,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211120HALLIZ_1
18,HAL,5257,LIZ,5252,142,2,10,125,8,10,1,4,1,17451,Syed Tanveer,Not out,34,11,0,5,309.09,null,2,4,null,null,null,2.0,0.0,15.0,2.0,7.5,0.0,1.0,0.0,0.0,0.0,HAL,1,DRR,2021,2021-11-20,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211120HALLIZ_1
14,HAL,5257,LIZ,5252,142,2,10,125,8,10,1,5,0,17380,Jeevan Lasmal,null,null,null,null,null,null,null,null,5,null,null,null,,,,,,,,,,,HAL,0,DRR,2021,2021-11-20,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211120HALLIZ_1
9,HAL,5257,LIZ,5252,142,2,10,125,8,10,1,6,0,17368,Zeshan Khan-I,null,null,null,null,null,null,null,null,6,null,null,null,,,,,,,,,,,HAL,0,DRR,2021,2021-11-20,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211120HALLIZ_1
13,HAL,5257,LIZ,5252,142,2,10,125,8,10,1,7,0,17377,Yasir Mehmood,null,null,null,null,null,null,null,null,7,null,null,null,1.0,0.0,18.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,HAL,0,DRR,2021,2021-11-20,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211120HALLIZ_1
15,HAL,5257,LIZ,5252,142,2,10,125,8,10,1,8,0,17386,Qasim Anwar,null,null,null,null,null,null,null,null,8,null,null,null,2.0,0.0,31.0,1.0,15.5,0.0,0.0,0.0,0.0,0.0,HAL,0,DRR,2021,2021-11-20,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211120HALLIZ_1
16,HAL,5257,LIZ,5252,142,2,10,125,8,10,1,9,0,17393,Raza Ihsan,null,null,null,null,null,null,null,null,9,null,null,null,2.0,0.0,26.0,1.0,13.0,1.0,1.0,0.0,0.0,0.0,HAL,0,DRR,2021,2021-11-20,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211120HALLIZ_1
10,HAL,5257,LIZ,5252,142,2,10,125,8,10,1,10,0,17371,Rauf Zaman-I,null,null,null,null,null,null,null,null,10,null,null,null,1.0,0.0,14.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,HAL,0,DRR,2021,2021-11-20,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211120HALLIZ_1
11,HAL,5257,LIZ,5252,142,2,10,125,8,10,1,11,0,17373,Qasim Ali,null,null,null,null,null,null,null,null,11,null,null,null,2.0,0.0,14.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,HAL,0,DRR,2021,2021-11-20,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211120HALLIZ_1
2,LIZ,5252,HAL,5257,125,8,10,142,2,10,0,1,1,15318,Jawad Ali Shah,c Raza Ihsan b Syed Tanveer,44,17,1,6,258.82,null,2,1,null,null,null,2.0,0.0,13.0,1.0,6.5,0.0,0.0,0.0,0.0,0.0,HAL,0,DRR,2021,2021-11-20,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211120HALLIZ_1
1,LIZ,5252,HAL,5257,125,8,10,142,2,10,0,2,1,15316,Umar Shah,c Raza Ihsan b Qasim Anwar,5,3,1,0,166.67,null,3,2,null,null,null,,,,,,,,,,,HAL,0,DRR,2021,2021-11-20,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211120HALLIZ_1
7,LIZ,5252,HAL,5257,125,8,10,142,2,10,0,3,1,17344,Sohail Ahmed,c Muhammad Ikram b Raza Ihsan,0,2,0,0,0,null,2,3,null,null,null,,,,,,,,,,,HAL,0,DRR,2021,2021-11-20,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211120HALLIZ_1
21,LIZ,5252,HAL,5257,125,8,10,142,2,10,0,4,1,17690,Babar Khan-jnr,c Raza Ihsan b Qasim Ali,13,10,1,1,130,null,6,4,null,null,null,2.0,0.0,18.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,HAL,0,DRR,2021,2021-11-20,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211120HALLIZ_1
5,LIZ,5252,HAL,5257,125,8,10,142,2,10,0,5,1,17337,Muhammad Farooq,c Muhammad Ikram b Syed Tanveer,8,7,0,1,114.29,null,4,5,null,null,null,2.0,0.0,43.0,0.0,21.5,0.0,0.0,0.0,0.0,0.0,HAL,0,DRR,2021,2021-11-20,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211120HALLIZ_1
4,LIZ,5252,HAL,5257,125,8,10,142,2,10,0,6,1,17336,Ahsan Ullah I,c Raza Ihsan b Yasir Mehmood,13,10,1,1,130,null,4,6,null,null,null,,,,,,,,,,,HAL,0,DRR,2021,2021-11-20,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211120HALLIZ_1
3,LIZ,5252,HAL,5257,125,8,10,142,2,10,0,7,1,17335,Murtaza Khan,c Syed Tanveer b Rauf Zaman-I,1,4,0,0,25,null,4,7,null,null,null,1.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,HAL,0,DRR,2021,2021-11-20,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211120HALLIZ_1
8,LIZ,5252,HAL,5257,125,8,10,142,2,10,0,8,1,17345,Muhammad Fazil,runout (Muhammad Ikram / Taimoor Zeb),13,4,0,2,325,null,6,8,null,null,null,,,,,,,,,,,HAL,0,DRR,2021,2021-11-20,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211120HALLIZ_1
20,LIZ,5252,HAL,5257,125,8,10,142,2,10,0,9,1,17689,Usman Cheema,Not out,0,0,0,0,0,null,4,9,null,null,null,,,,,,,,,,,HAL,0,DRR,2021,2021-11-20,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211120HALLIZ_1
19,LIZ,5252,HAL,5257,125,8,10,142,2,10,0,10,1,17532,Hasher Ullah,Not out,17,5,1,2,340,null,6,10,null,null,null,2.0,0.0,35.0,0.0,17.5,0.0,0.0,0.0,0.0,0.0,HAL,0,DRR,2021,2021-11-20,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211120HALLIZ_1
6,LIZ,5252,HAL,5257,125,8,10,142,2,10,0,11,0,17341,Syed Zia,null,null,null,null,null,null,null,null,11,null,null,null,1.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,HAL,0,DRR,2021,2021-11-20,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211120HALLIZ_1
,Team,TeamID,Opponent,OpponentID,TeamScore,TeamWKLoss,TeamOversPlayed,OpponentScore,OpponentWKLoss,OpponentOversPlayed,IsFirstInning,BattingOrder,HasBatted,PlayerID,PlayerName,Status,RunsScored,BallsPlayed,FoursHit,SixesHit,StrikeRate,Position,FullPosition,PlayingOrder,Minutes,DerivedPosition,GuessPosition,Over,Maiden,RunsGiven,WKTaken,Econ,Wides,NoBall,DotBalls,FoursGiven,SixesGiven,Winner,MOM,GameType,Season,Date,MatchStatus,Venue,Format,League,Catch,Bowled,CaughtBowled,Lbw,Stumped,DirectRunout,IndirectRunout,GameID
17,HAL,5257,CYM,4990,104,7,10,110,1,6.4,1,1,1,17380,Jeevan Lasmal,c & b Hitesh Thadani,16,9,3,0,177.78,null,4,1,null,null,null,,,,,,,,,,,CYM,0,DRR,2021,2021-11-19,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211119CYMHAL_1
0,HAL,5257,CYM,4990,104,7,10,110,1,6.4,1,2,1,15189,Yasir Khan,b Murtaza Yamin,15,7,0,2,214.29,null,3,2,null,null,null,,,,,,,,,,,CYM,0,DRR,2021,2021-11-19,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211119CYMHAL_1
21,HAL,5257,CYM,4990,104,7,10,110,1,6.4,1,3,1,17393,Raza Ihsan,st Nalin Pathirana b Roshan Siriwardana,32,12,2,3,266.67,null,6,3,null,null,null,2.0,0.0,20.0,1.0,10.0,1.0,1.0,0.0,0.0,0.0,CYM,0,DRR,2021,2021-11-19,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211119CYMHAL_1
15,HAL,5257,CYM,4990,104,7,10,110,1,6.4,1,4,1,17375,Irfan Riaz,c Mehran Khan b Lakhwinder Singh,18,12,2,1,150,null,2,4,null,null,null,0.2,0.0,14.0,0.0,42.0,1.0,2.0,0.0,0.0,0.0,CYM,0,DRR,2021,2021-11-19,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211119CYMHAL_1
20,HAL,5257,CYM,4990,104,7,10,110,1,6.4,1,5,1,17390,Taimoor Zeb,c Mehran Khan b Roshan Siriwardana,0,4,0,0,0,null,6,5,null,null,null,1.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,CYM,0,DRR,2021,2021-11-19,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211119CYMHAL_1
16,HAL,5257,CYM,4990,104,7,10,110,1,6.4,1,6,1,17377,Yasir Mehmood,c Roshan Siriwardana b Kamal Raiz,10,5,1,1,200,null,2,6,null,null,null,,,,,,,,,,,CYM,0,DRR,2021,2021-11-19,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211119CYMHAL_1
18,HAL,5257,CYM,4990,104,7,10,110,1,6.4,1,7,1,17382,Muneeb Chaudhry,st Nalin Pathirana b Lakhwinder Singh,1,6,0,0,16.67,null,2,7,null,null,null,,,,,,,,,,,CYM,0,DRR,2021,2021-11-19,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211119CYMHAL_1
19,HAL,5257,CYM,4990,104,7,10,110,1,6.4,1,8,1,17388,Muhammad Usman-I,Not out,0,3,0,0,0,null,6,8,null,null,null,1.2,0.0,19.0,0.0,14.3,0.0,0.0,0.0,0.0,0.0,CYM,0,DRR,2021,2021-11-19,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211119CYMHAL_1
13,HAL,5257,CYM,4990,104,7,10,110,1,6.4,1,9,1,17371,Rauf Zaman-I,Not out,0,2,0,0,0,null,4,9,null,null,null,,,,,,,,,,,CYM,0,DRR,2021,2021-11-19,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211119CYMHAL_1
12,HAL,5257,CYM,4990,104,7,10,110,1,6.4,1,10,0,17368,Zeshan Khan-I,null,null,null,null,null,null,null,null,10,null,null,null,,,,,,,,,,,CYM,0,DRR,2021,2021-11-19,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211119CYMHAL_1
14,HAL,5257,CYM,4990,104,7,10,110,1,6.4,1,11,0,17373,Qasim Ali,null,null,null,null,null,null,null,null,11,null,null,null,2.0,0.0,35.0,0.0,17.5,1.0,0.0,0.0,0.0,0.0,CYM,0,DRR,2021,2021-11-19,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211119CYMHAL_1
8,CYM,4990,HAL,5257,110,1,6.4,104,7,10,0,1,1,15395,Minhas Khan,Not out,53,23,1,7,230.43,null,4,1,null,null,null,,,,,,,,,,,CYM,0,DRR,2021,2021-11-19,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211119CYMHAL_1
4,CYM,4990,HAL,5257,110,1,6.4,104,7,10,0,2,1,15376,Zeeshan Sarwar,c Qasim Ali b Raza Ihsan,0,1,0,0,0,null,3,2,null,null,null,,,,,,,,,,,CYM,0,DRR,2021,2021-11-19,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211119CYMHAL_1
6,CYM,4990,HAL,5257,110,1,6.4,104,7,10,0,3,1,15383,Mehran Khan,Not out,49,19,4,4,257.89,null,4,3,null,null,null,,,,,,,,,,,CYM,1,DRR,2021,2021-11-19,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211119CYMHAL_1
9,CYM,4990,HAL,5257,110,1,6.4,104,7,10,0,4,0,17329,Nalin Pathirana,null,null,null,null,null,null,null,null,4,null,null,null,,,,,,,,,,,CYM,0,DRR,2021,2021-11-19,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211119CYMHAL_1
5,CYM,4990,HAL,5257,110,1,6.4,104,7,10,0,5,0,15382,Muhammad Hussain,null,null,null,null,null,null,null,null,5,null,null,null,,,,,,,,,,,CYM,0,DRR,2021,2021-11-19,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211119CYMHAL_1
1,CYM,4990,HAL,5257,110,1,6.4,104,7,10,0,6,0,15330,Suresh Gedara,null,null,null,null,null,null,null,null,6,null,null,null,,,,,,,,,,,CYM,0,DRR,2021,2021-11-19,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211119CYMHAL_1
2,CYM,4990,HAL,5257,110,1,6.4,104,7,10,0,7,0,15340,Roshan Siriwardana,null,null,null,null,null,null,null,null,7,null,null,null,2.0,0.0,22.0,2.0,11.0,3.0,0.0,0.0,0.0,0.0,CYM,0,DRR,2021,2021-11-19,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211119CYMHAL_1
7,CYM,4990,HAL,5257,110,1,6.4,104,7,10,0,8,0,15390,Lakhwinder Singh,null,null,null,null,null,null,null,null,8,null,null,null,2.0,0.0,16.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,CYM,0,DRR,2021,2021-11-19,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211119CYMHAL_1
11,CYM,4990,HAL,5257,110,1,6.4,104,7,10,0,9,0,17333,Kamal Raiz,null,null,null,null,null,null,null,null,9,null,null,null,2.0,0.0,20.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,CYM,0,DRR,2021,2021-11-19,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211119CYMHAL_1
3,CYM,4990,HAL,5257,110,1,6.4,104,7,10,0,10,0,15363,Hitesh Thadani,null,null,null,null,null,null,null,null,10,null,null,null,2.0,0.0,17.0,1.0,8.5,0.0,0.0,0.0,0.0,0.0,CYM,0,DRR,2021,2021-11-19,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211119CYMHAL_1
10,CYM,4990,HAL,5257,110,1,6.4,104,7,10,0,11,0,17332,Murtaza Yamin,null,null,null,null,null,null,null,null,11,null,null,null,2.0,0.0,28.0,1.0,14.0,2.0,0.0,0.0,0.0,0.0,CYM,0,DRR,2021,2021-11-19,FINISHED,"Ypsonas Cricket Ground, Limassol, Limassol",t10,ECS Cyprus T10,0,0,0,0,0,0,0,20211119CYMHAL_1
